,author,date,like,comment,public
534,@TheTompinai,2024-06-13T05:39:21Z,0,"TAPERA dan EPF di Malaysia rasanya tidak sama.
Kalau TAPERA khusus untuk rumah. tapi kalau EPF tujuan nya banyak. funding untuk education, beli atau bina rumah dan kesihatan. Ianya juga satu bentuk tabungan di usia tua. EPF di Malaysia asalnya hanya ada 2 tabung EPF yang tidak boeh dikeluarkan sesuka hati. Tapi saking sulitnya ekonomi sekarang, kerajaan Malaysia perkenalkan tabung ke3 iaitu flexible account. yang mana isinya boleh dikeluarkan bila2 untuk belanja rakyat dari duit potongan EPF.",True
535,@anugrahtiyo1506,2024-06-13T05:38:49Z,0,"Indonesia itu krisis orang jujur,, jadi bagaimanapun pemerintah membuat program,, pasti akan ditolak mentah-mentah,,, kasus korupsi yg gak selesai"", keadilan hukum dll yg masih banyak dipertanyakan pun juga masih banyak yg gantung,,, intinya itu pemerintah nya sendiri aja gak bisa mengambil kepercayaan rakyatnya sendiri,, masa yaa rakyat diminta untuk percaya dg pemerintahnya,, yaa pasti dijamin 1000000℅ rakyatnya akan sulit untuk percaya lagi kepada pemerintah",True
536,@bintangmaharani3607,2024-06-13T05:32:51Z,0,Mending pemerintah lebih fokus dlu mengatur ruu korupsi.. jgn hanya memiskinkan aja tp hukum mati sampai 3turunan.. apapun orogramnya klo g ada yg korupsi kita bakalan setuju aja,True
537,@snapfire4173,2024-06-13T05:32:40Z,0,Intinya KORUPTOR terlalu banyak disini,True
538,@astriedaliston2011,2024-06-13T05:31:38Z,0,"nah ini yg aku butuhin.. sebenarnya kalau emmang bisa dikelola dgn baik aku gak nolak ""dipaksa nabung"" ya.. tapi harus jelas.. kalo gak jelas, apalagi di sini korupsi masih marak,ya maaf, mendig aku nabung sendiri aja 😮‍💨

lagipula dah punya rumah juga..",True
539,@shem8163,2024-06-13T05:20:12Z,0,Tapera klo ga bisa utk dapetin rumah ya itu namanya berat2xin rakyat yg umr aja jarang yg dapet. Yg diperlukan masy Indonesia itu pensiun yg spt PNS alias bisa dibayar bulanan.,True
540,@al-batavi688,2024-06-13T04:58:10Z,0,"Bagaimana kami mau percaya dengan Tapera kalo dijakarta ajh harga tanah dalam 10 tahun naik 3x lipat, selain itu TAPERA juga memiliki rekam jejak yang gelap berupa TAPERUM dengan masalah potongan para pensiunan PNS dan yg meninggal sebanyak RP500M masih belum jelas kemanain, yang jadi dasar kami gak percaya TAPERA adalah kami gk percaya pemerintah mampu mengelola dan belum ada juga jaminan uang kami aman, miniml sah kan dulu RUU perampasan aset koruptor dan suap biar kami bisa percaya dengan yg namanya TAPERA🙏",True
541,@rachmatmaulana2311,2024-06-13T04:49:01Z,0,"Program akal2 an cari dana.
Dana yg ada aja di korupsi.
Wahai pemerintah benerin dulu bagian atas kalian semua cuma ngakakin rakyat ajj.. siap2 rakyat bakal bikin pengadilan jalanan",True
542,@zollycp5044,2024-06-13T04:36:17Z,0,pemerintah mana peduli soal pembangunan nasional,True
543,@meiskareyhan1459,2024-06-13T04:28:28Z,0,3% x 200 jt an orang di seluruh Indonesia wow Cuannn 😂,True
544,@okis.pamungkas3795,2024-06-13T04:25:20Z,0,Youtuber kena juga ga?,True
545,@mdprastita9361,2024-06-13T04:21:47Z,0,"Program Tapera akan berjalan jika Hukuman Koruptor menjadi Hukuman Mati tanpa pandang bulu.
dari kalangan atas sampai bawah sudah menjadi kebiasaan utk korupsi.",True
546,@user-ue5iq7kl3s,2024-06-13T04:21:05Z,0,Jamsostek aja mo diambil banyak syaratnya,True
547,@roygon9323,2024-06-13T04:20:08Z,0,"bang lu dibayar berapa buat konten ""Dukung TAPERA"", karna isi konten lu bullshit!!!",True
548,@alexferry3453,2024-06-13T04:19:28Z,0,"YES , TAPERA DARI RAKYAT UNTUK PEJABAT DAN PENGUASA (OLIGARKI) MANTAP",True
549,@ShortTani,2024-06-13T04:16:14Z,0,Kalian apa gak kapok percaya influencer?,True
550,@wahyueko2011,2024-06-13T04:16:04Z,0,"Selama ada unsur riba, saya yakin program ini ga akan pernah sukses!",True
551,@elonmuskori,2024-06-13T04:06:47Z,0,Uang pensiunan tentara aja dikorupsi 😂😂😂,True
552,@gentlemansironcode,2024-06-13T04:03:03Z,0,soalnya kalo yang kelola indonesia pasti dikorupsi beda sama negara lain,True
553,@gepikampus,2024-06-13T04:01:40Z,0,"semoga banyak konten edukasi kyak gini biar masyarakat jadi kritis, walaupun pemerintah sukanya masyarakat BODOH biar setiap kebijakan manut aja.",True
554,@ekkyjudge333,2024-06-13T03:57:36Z,0,😂😂😂😂😂😂😂😂😂😅😅😅😅😅😅😅,True
555,@nikmatulakbar6855,2024-06-13T03:24:14Z,0,"Yaa klo koruptor di matiin kaya di china,dan harta nya di ambil negara, mungkin rakyat ini akan setuju aja,..
Blm lagi tuh yang katanya ada program yg tumpang tindih..kenapa ga jht itu aja yang di maksimalkan untuk jadi program yang mirip tapera",True
556,@Singapura.i,2024-06-13T03:14:48Z,0,Di bayar berapa bang suruh buat konten ginian ?,True
557,@williammarshal4043,2024-06-13T03:06:55Z,0,Bayangkan 3% dipotong tapi ga bisa belinrumah dengan alasan sudah punya rumah. Ni program aneh sih. Tabung paksa mending langsung di program JHT aja cukup sih harusnya kebijakan aja bilang 15 % gitu. Ya udah jelas lu berhenti kerja duit cair. Bayangin ini buat rumah apa coba. Yang menikmati subsidi perumahan nanti cuma konglomerasi real estate yang bangun bangun proyek rumah subsidnya aja,True
558,@videostreaming5462,2024-06-13T03:00:52Z,0,Masalahnya dikelola maling...mana percaya,True
559,@rchannel7462,2024-06-13T02:53:15Z,0,*OKE GASS KEBERLANJUTAN ✌🏿✌🏿 SALAM POTONG GAJI ✌🏿✌🏿*,True
560,@Bang_Kit9,2024-06-13T02:50:51Z,0,Pemerintah sedang bingung dgn kondisi ekonomi Indonesia yang tidak baik2 aja sehingga berupaya menggalang dana dari masyarakat dgn berbagai cara,True
561,@lektoofficial517,2024-06-13T02:50:34Z,0,Aku sih no...😊,True
562,@lisalbylcb,2024-06-13T02:47:12Z,0,"Gw setuju kalo pemerintah transparan sih, sekarangkan masalahnya kepercayaan masyarakat menerka² karena banyak yg ditutup²in pemerintah",True
563,@syarifhidayatullahdayat4895,2024-06-13T02:37:08Z,0,Yang tolak tapera tak punya hati,True
564,@liliana3670,2024-06-13T02:35:22Z,0,". Sebaik apapun aturan kalau hukum tdk ditegakkan, masih byk korupsi maka tdk akan berjalan aturannya . Bgm mengembalikan kepercayaan rakyat?  Berantas dulu korupsinya yg sdh parah😢",True
565,@adammusthafa2330,2024-06-13T02:35:03Z,0,Aneh gak sih katanya 80% puas dan 58% joged tapi kok gak percaya sama pemerintah. Jadi sebenarny puas dan mau berkelanjutan apa nggak.. Sebenarnya pada paham gak memilih pemimpin itu menentukan arah kebijakan juga.,True
566,@hasansugibit182,2024-06-13T02:12:20Z,0,Setuju Tapera tp buat gaji 10juta keatas,True
567,@rikyrahmadi9560,2024-06-13T02:01:16Z,0,"tapera itu JENIUS, daripada repot-repot melalui pajak atau retribusi, negara bisa ambil duit langsung dari dompet rakyat",True
568,@user-kr4ie2dy3k,2024-06-13T01:41:45Z,0,"Sekarang masalahnya tanah dan bangunan nya itu lokasinya itu dimana, rumah nya dimana jgn asal bacot aja lu",True
569,@XR-One,2024-06-13T01:35:59Z,0,banyak proyek pemerintah ujungnya di korupsi… terus kalo sudah di korupsi semua pada lepas tangan,True
570,@sarmansarman7293,2024-06-13T01:17:53Z,0,"Selesai in masalah korupsi dulu gak sih,baru program2 yang kek gini",True
571,@GadgetMax,2024-06-13T01:11:48Z,2,Kalau gak dikorupsi pasti semua setuju,True
572,@lord_ouma,2024-06-13T01:06:30Z,0,"Y gmn g percaya korupsi aj kgk dihukum mati, omong ksong Indonesia emas 2045👎",True
573,@flashsandi9668,2024-06-13T01:05:24Z,0,"Tapera PNS aja nggak jelas uang ada di mana, gimana masyarakat mau percaya , sekarang masyarakat untuk berjuang cari kebutuhan hidup sehari-hari sudah kerepotan, harga beras saja sudah seperti produk barang mewah, harga selangit pak Jokowi tolong cari solusi untuk menurunkan harga beras dan kebutuhan pokok lain,jika pemerintah mau di kasih jempol",True
574,@caleq9263,2024-06-13T00:59:22Z,0,"Secara presentasi memang rata-rata program pemerintah itu bagus, tapi masyarakat lebih nggk percaya ke eksekusi nya, karena yaaa,,,banyak contoh yang kayaknya semua kebijakan dimanfaatkan sebagai ladang korupsi",True
575,@AdeJunaedi-pt4ff,2024-06-13T00:56:51Z,0,Pake otak akal sehat tau tidak ...bpjs. ...kacau tidak bener ....seperti cni ...pake otak ..akal sehat liat bpjs ...apa di kembalikan uang bpjs yg tidak terpakai ...,True
576,@AdeJunaedi-pt4ff,2024-06-13T00:55:26Z,0,Tolak.....tapera.  .ha ha ...itung. ...,True
577,@donif,2024-06-13T00:47:18Z,0,pemerintah perbaiki dulu masalah hukum. yg paling mencolok ya soal korupsi.. koruptor wajib di hukum mati dan di miskinkan..,True
578,@TanamanRozaq,2024-06-13T00:40:44Z,0,Masalahnya di korupsi baaanggg,True
579,@arulbastian8683,2024-06-13T00:39:36Z,0,"Mas Ko,saya penikmat konten Sampean,kalau bisa riview kopi dorong gerobak pakai motor listrik yg lg ramai itu ya.dia operasi di pinggir jalan saya perhatikan kok lg ramai,trims kok atas ilmunya🔥🔥🔥💪🙏😇👍",True
580,@MrLemutenan,2024-06-13T00:39:22Z,0,ini raymond gak tahu atau pura2 gak tahu?,True
581,@siapaaku7354,2024-06-13T00:37:15Z,0,😂😂😂😂,True
582,@TheArifinxp,2024-06-13T00:36:43Z,0,ngawur aja ini,True
583,@yennykurnady1464,2024-06-13T00:33:54Z,0,Tapera program genius keluar dari tokoh yang mau pensiun. Wkwkwk...,True
584,@Kinaracha,2024-06-13T00:33:12Z,0,"Yg beban tuh pemerintah bukan rakyat, masih punya harga diri kalian? Wahai aparat?",True
585,@divaenjel1368,2024-06-13T00:26:18Z,0,KIRA KIRA PENDUKUNG JOKOWO DAN PEMUJA NYA MENDUKUNG TAPERA TIDAK YA............,True
586,@dwan270,2024-06-13T00:25:06Z,0,Siapa sih yang dukung tapera kecuali pejabat itu sendiri? 😅,True
587,@khasanh.s7438,2024-06-13T00:22:46Z,0,Mending gratiskan saja biaya sekolah  daripada rumah,True
588,@greengarden7484,2024-06-13T00:13:30Z,0,Intinya kita org penghasilan menengah kebawah disuruh ngutang sampai akhir hayat…,True
589,@user-np3kx5ro1p,2024-06-13T00:10:21Z,0,"Pemerintah ngomongin Tapera, didengar jutaan pengangguran dan karyawan PKWT dan karyawan harian yg siap dipecat sewaktu2",True
590,@persiabudi1555,2024-06-13T00:07:30Z,0,"coba hitung, rakyat umr di subsidi dg tabungan tiap bulan 10 jt, setahun 120 jt, dikali 30 th = 3,6 M,  saat th 2054 (2024 + 30) nilai uang 3,6 M bisa beli rumah apa? mana kepotong Inflasi, itu uang rakyat mau dibungain, lalu uangnya dikorupsi ramai2, coba ada hukuman rakyat boleh bunuh org2 yg melencengkan dana rakyat, dijamin gak jadi itu namanya Tapera.",True
591,@rbstyle1201,2024-06-12T23:58:50Z,3,"Terimakasih buat konten yg mampu membuka fikiran, youtube media kalau konten berilmu berarti konten edukasi channel ini bikin Youtube bukan sekedar hiburan semata",True
592,@tamaarifin9193,2024-06-12T23:45:22Z,0,kita dipaksa nabung untuk hutang😂,True
593,@SanctuaryArchitects,2024-06-12T23:43:55Z,0,"Bank syariah juga flat gausah pake nabung sama pemerintah, malah ada rumah komersil kok",True
594,@Glorymusik44,2024-06-12T23:41:56Z,0,Pinter omong masse... 😂,True
595,@taufikfitriyanto8290,2024-06-12T23:41:22Z,0,Saya pribadi sbgai rakyat... Sudah gk percaya pd sistem pengelolaan keuangan oleh negara... Korupsi dimana mana... Dan slalu rakyat yg di bebankan untuk menanggung akibat kebobrokan kelakuan mereka..  Utang negara menumpuk.. Kemiskinan bertumbuh tak terkendali....,True
596,@ahyach38,2024-06-12T23:33:24Z,0,Intix 1. Entaskan korupsi.,True
597,@rudisuripto9551,2024-06-12T23:25:00Z,0,tolak tapera,True
598,@heartw,2024-06-12T23:23:03Z,0,Konoha gitu loh....mana bisa bikin sesuatu yg baik sih,True
599,@navyyudhistira206,2024-06-12T23:22:53Z,0,Ga korupsi pun percuma yg dapat manfaatnya cuma segelintir orang,True
600,@heartw,2024-06-12T23:20:45Z,0,Pemerintahan di negeri ini bobrok.  Mulai dr oresiden bakal presiden calon wakil oresiden menteri2 dll bobrok.  Lha gitu mau dipercaya.  Kaya baru lahir aja lu,True
601,@fauzyweliady5587,2024-06-12T23:13:31Z,0,"Dana tampera dulu aja ngak kelar2 yg membernya mungkin tidak sampai 1% masyarakat indo alasannya kewalahan, sekarang mau mencangkup ke seluruh Indonesia yg mana termasuk 5 besar penduduk terbanyak di Dunia.. mending urus dulu oknum2 di dalam, itu kalau beres bisa2 dapat tuh ber MM atw mungkin ber TT",True
602,@uhansubhanudin,2024-06-12T23:06:48Z,0,"Sudah ada program rumah bersubsidi dan sudah berjalan, kenapa harus tumpang tindih ?",True
603,@Zanskay291,2024-06-12T23:00:17Z,0,Bang awas hilang bang,True
604,@mbahwowasesochannel9730,2024-06-12T22:48:52Z,0,ya di kelola tpi di kelolanya di KORUPSI rakyat sebenarnya tidak percaya sama pejabat,True
605,@yudhiadi6100,2024-06-12T22:46:56Z,0,"Dipikir gaji 8 juta gampang punya rumah layak?

Gaji 7.9 juta enak, gaji 8 juta harus nyari rumah bukan subsidi

Klo gaji 30 juta up baruuuu😊",True
606,@tjiopitonotejolaksmana6701,2024-06-12T22:31:09Z,0,Cara mudah dan ilegal untuk mendapat kan dana untuk dikorupsi........itulah pemerintah kita yg tdk punya malu...dikira masyarakat masih bodoh......Lawan kalau masyarakat cerdas.,True
607,@arfaplay345,2024-06-12T22:26:27Z,0,"Sya setuju tapera, tp bagi yg korupsi uang tapera di hukum mati titik",True
608,@zt1226,2024-06-12T21:11:31Z,0,Bang program yg lbih bagus tu justru mlh ide pak Ahok yaitu peme mendingan bangun rm2 utk rakyat bs sewa kontrak sj utk slm mrk msh hidup  tp tdk bs dihak milik pribadi dn hrg sewa ditentukan brp pendptn yg jd mshl kl peme krj sm dgn pr investor  bkin2 trus rmh2 dn dijual belikan mk suatu saat rm akan mahal dn kehabisan lahan ini kejadian di neg inggris bhkn rakyat dr lokasi2 mrk berasalpun tdk mampu utk membeli layak rm di jmn  Margaret tacher dimn rm2 dijual tdk lg dimiliki pemerintah utk rakyat sbgai jaminn sosial layak huni utk org2 yg blm mampu,True
609,@c1ro78,2024-06-12T20:57:15Z,0,"Jokowi sudah mendesak untuk undang-undang soal korupsi, tp DPR nya yg ga mau. Parpol mana aja tuh yg nolak?",True
610,@achmadryan9833,2024-06-12T20:56:24Z,0,"Mohon maaf, kendala pengelola data apa mereka masih menyatat data anggota dengan cara diukir di batu??ini abad 21 boss...saya malah curiga kalo dananya malah ilang😅",True
611,@basto2104,2024-06-12T20:30:16Z,0,"Ini skema ponzi, peserta terakhir akan menjadi korban untuk menutupi kasus yg sekarang tak bisa diaelesaikan tapera....",True
612,@surman218,2024-06-12T20:06:19Z,7,"Kalau tetap mau di paksakan, setelah terkumpul di tiap bulan nya langsung di rubah nilainya dalam gram emas( logam mulia). Jadi saat pencairan rakyat tidak merugi karena rupiah tergerus inflasi.",True
613,@surman218,2024-06-12T19:59:10Z,0,"Kalau tetap mau di paksakan, setelah terkumpul di tiap bulan nya langsung di rubah nilainya dalam gram emas. Jadi saat pencairan rakyat tidak merugi karena rupiah tergerus inflasi.",True
614,@G.I1502,2024-06-12T19:17:42Z,0,Terapkan hukuman mati untuk koruptor baru kita percaya,True
615,@doadoi893,2024-06-12T19:03:57Z,0,"Mobil palsu, ijazah palsu, ibukota palsu, . . Janji palsu . . . Sumpah palsu . . .bener² nih munafik asli 24 karat !!",True
616,@Akun-qf9bw,2024-06-12T19:02:43Z,0,😂bhaya selama kotupai masih ada.,True
617,@elzsad,2024-06-12T18:53:20Z,0,"4:41 tapi kalo di sana gaji UMRnya mereka ga 6jt di bawah kali bang. gwah juga mikirnya indo itu ngadain tapera untuk uang tabungan kita di investasikan di dalam negri itu sendiri dan memiliki penarikan dividen yang mudah, ya kaya invest di plat from ijo mudah di tarik ketika di perlukan. kaya BPJS juga kan bisa di pakai ketika sakit. kalo TAPERA kan YNTKTS",True
618,@noahaiden2047,2024-06-12T18:33:52Z,0,"DI KORUPSI, DI KORUPSI LAGI, DI KORUPSI LAGI DAN LAGI..

ya siklus nya gitu aja teruss",True
619,@bobbysaka4277,2024-06-12T18:13:12Z,0,"Selagi Hukuman koruptor minimal, INDONESIA akan MAJU, percaya dech 😅",True
620,@iswanto7248,2024-06-12T17:49:23Z,0,Rakyat udah gak mau dan gak percaya kok di paksa...apa itu namanya ...😂😂😂,True
621,@vampritt,2024-06-12T17:27:53Z,0,"teori bagus. sudah pernah pikir soal praktek gak ? yang pernah coba mau narik dana dari pemerintah saja susah amat, apalagi kalau sudah 20 tahun ke depan? lol... lucu deh",True
622,@riefkyhadi6526,2024-06-12T16:51:29Z,0,"bikin uu korupsi hukum mati dulu, masyarakat juga bakalan joint kok",True
623,@arminrajab7075,2024-06-12T16:45:59Z,0,"Lucu aja sih klo dengernya 500m karna blum siap, ya btul sja itu hnya alasan untuk pencucian uang buat pejbat2 korup, dan program ini wajar byk d protes karna pm msh aja korup dan itu gk sdikit",True
624,@caturwin5195,2024-06-12T16:27:01Z,0,"ide² hasil pemikiran para makhluk hasil seleksi jalur Sogok Menyogok & ijazah KW12 memang Luarrr Binasa.
✊✊✨✨✨ kumpulkan tapera untuk modal kerja Mafia 💰💸🐁🐀",True
625,@Obay27R,2024-06-12T16:22:39Z,0,"Rakyat nya saja sudah tidak percaya sama pemerintahan negara nya,, siap2 aja ini mah perlahan menuju kehancuran,tak akan sampai 100 thn lagi, hancur sudah.entah krisis ekonomi atau bencana alam dari azab,atau bisa saja dijajah lagi krna semakin buruk nya keadaan nanti.",True
626,@mariyahtaufik810,2024-06-12T16:15:17Z,0,Korup doang,True
627,@john-zp7li,2024-06-12T16:14:44Z,0,"tabungan kok maksa. 
program tabungan perumahan kok banyak limitnya. 
yg uda punya rumah? ya dipaksa ikut

ga ada yg beres program pemerintah",True
628,@user-zw3dn4pf2l,2024-06-12T16:10:26Z,0,"1 hal yang harus di ingat,,,, Indonesia itu negara koruptor 😂😂😂",True
629,@shandycu4836,2024-06-12T16:06:46Z,0,koruptor hukum mati!!! mau pajak naik atau tapera pun gua rela.... demi bangsa❤ walau gaji pas2an.... 😢,True
630,@user-ep1xr9ym8x,2024-06-12T15:53:30Z,0,"TAPERA adalah UU produk DPR inisiatif PDIP dan PKS. (Cari saja jejak digitalnya). Tapi ketika terjadi kehebohan, semua hujatan dan cercaan ditujukan kepada pemerintah termasuk dari si pembuat UU itu sendiri, yakni fraksi pdip dan pks. Lempar batu sembunyi tangan. Padahal pasal2nya bisa saja dibaca kalau kita mau sedikit browser lewat mbah google...
Jadi yg bisa membatalkan UU-nya adalah DPR itu sendiri sedangkan pemerintah hanya bisa MENUNDA pelaksanaanya seperti yg terjadi sekarang..",True
631,@wahyundin6508,2024-06-12T15:52:09Z,0,Sbner.a kita stuju bang tapera.. Asal Korupsi Hukum Mati.,True
632,@akk5367,2024-06-12T15:46:48Z,1,"PLIS GMN CARA BRENTIIN TAPERA GA IKHLAS GW, walaupun gak di gue tp banyak bgt temen dan keluarga yg kasian, gatega bgt gue kita dipaksa pdhl masing2 org udh punya plan sendiri2, ada yg pengen nabung pribadi dan beli rumah cash, ada yg mau maksimalin investasi, dll.. kita semua dibodohin dan nantinya dipaksa beli rumah dengan cara bunga dan riba LMAO😂 smoga yg setuju dan ikut mendirikan tapera dapet karma",True
633,@pipinfahrulaimanwinata,2024-06-12T15:44:25Z,0,"Mungkin solusinya, upah pekerjanya dinaikin kali ya.. supaya setimpal atau tidak kepotong banyak",True
634,@profile10011,2024-06-12T15:44:14Z,0,Ini Mah cuman kekurangan uang bangun IKN,True
635,@AtFajar,2024-06-12T15:38:14Z,1,"ehhh dikorupsi, mmm dikorupsi terus aja dikorupsi🤡💩",True
636,@melin6037,2024-06-12T15:33:46Z,0,"Ya bagus menurut orang banyak duit, buat yg menengah ke bawah, itu  bisa di jamin g???? 
Jangan ""nanti buat korupsi  buat omnum"" Tertentu """"""",True
637,@anndroid8734,2024-06-12T15:30:16Z,0,Btw IKN minta tambahan 29T bro.. 😂,True
